Source,DOI,Authors,Year,"Technical ""Red Criteria""","Risk Assessment ""Red Criteria""",Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,"Added Chemical Dose (mg/L, nominal)",particles/mL water (master),μg/mL water (master),Effect,Direction,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,AF Time,AF NOEC,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,charge_missing,zeta_media_missing,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,effect_metric_missing,af_noec_missing,particle_width_missing,particles_ml_missing,ug_ml_water_missing,estimated_body_length_missing,estimated_max_ingestible_missing,particle_mass_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,particle_volume_missing,particle_area_missing,density_reported_flag,density_estimated_flag,density_unknown_flag,Sample Size_num,sample_size_missing,sample_size_outlier,particle_length_missing,shape_missing,density_missing,dosing_frequency_missing,size_validated_missing,size_validated_yes,size_validated_no,size_validated_unknown,shape_validated_missing,shape_validated_yes,shape_validated_no,shape_validated_unknown,effect_missing,effect_yes,effect_no,effect_unknown,uptake_validated_missing,uptake_yes,uptake_no,uptake_unknown,species_missing,concentration_validated_missing,exposure_duration_missing,size_category_missing,replicates_missing
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Vibrio),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Vibrio),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Vibrio),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Class: Chloroplast),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Class: Chloroplast),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Class: Chloroplast),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Family level: Ruminococcaceae),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Family level: Ruminococcaceae),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,yes,increase,Microbiome,Relative Abundance,Relative Microbial Abundance (Family level: Ruminococcaceae),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Clade level: OCS116),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Clade level: OCS116),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,yes,increase,Microbiome,Relative Abundance,Relative Microbial Abundance (Clade level: OCS116),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,yes,decrease,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Cetobacterium),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Cetobacterium),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,yes,decrease,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Cetobacterium),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5616572.38022046,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Comamonas),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,2.0,4.0,1µm < 100µm,7.210059083470711,1.6639675873199602,1.7804453184323571e-09,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,44932.57904176367,10.0,no,Not Reported,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Comamonas),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,10.0,4.0,1µm < 100µm,180.25147708676775,207.995948414995,2.225556648040447e-07,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.envint.2021.106452,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M_F,4.0,2.3794919391134903,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,28.0,60.0,Chronic,1,4,4.0,1.0,Not Reported,0.0,5.616572380220459,10.0,yes,increase,Microbiome,Relative Abundance,Relative Microbial Abundance (Genus level: Comamonas),Tissue,intestine,not_reported,1,not_reported,Polystyrene,unknown,1.07,estimated,unknown,-9.1,not_reported,200.0,4.0,100µm < 1mm,72100.59083470714,1663967.5873199604,0.0017804453184323,No,no,No,no,commercial,unknown,No,not_cleaned,none,No,no,none,no,Yes,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,2,3,5.0,1.0,Not Reported,0.0,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,whole.body,not_reported,10,not_reported,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,2,3,5.0,1.0,Not Reported,0.0,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,whole.body,not_reported,10,not_reported,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Red Criteria Passed,Red Criteria Failed,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,2,3,5.0,1.0,Not Reported,0.0,879.4981741569168,1.0,yes,increase,Metabolism,Oxidative Stress,Malondialdehyde Concentration,Subcell,whole.body,not_reported,10,not_reported,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.02,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.02,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.02,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Oxidative Stress,Malondialdehyde Concentration,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.05,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.05,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ToMEx 2.0,10.1016/j.scitotenv.2020.144728,Zhang,2021,Scoring Not Applicable,Scoring Not Applicable,Mactra veneriformis,Mollusca,Marine,adult,In Vivo,Not Reported,2.5,1.5339661003720364,Chemical Co-Exposure,water,No,Yes,No,artificial_medium,Not Reported,tween80,16.0,8.0,Acute,4,3,5.0,1.0,phenantherene,0.05,879.4981741569168,1.0,yes,increase.decrease,Metabolism,Oxidative Stress,Malondialdehyde Concentration,Subcell,whole.body,LOEC,10,2.0,Polystyrene,Fragment,1.07,estimated,unknown,-9.1,not_reported,17.223,13.26171,1µm < 100µm,534.6830730305181,1062.6280607668348,1.1370120250205132e-06,No,yes,Yes,yes,commercial,unknown,No,not_cleaned,none,No,no,Not Evaluated,no,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
