"Source","DOI","Authors","Year","Technical ""Red Criteria""","Risk Assessment ""Red Criteria""","Species","Organism Group","Environment","Life Stage","In vitro/in vivo","Sex","Estimated Body Length (cm)","Estimated Maximum Ingestible Size (mm)","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Recovery (Days)","Acute/Chronic","Number of Doses","Replicates","Sample Size","Dosing Frequency","Chemicals Added","Added Chemical Dose (mg/L, nominal)","Added Chemical Dose (mg/L, measured)","particles/mL water (master)","particles/mL water (master), reported or converted","μg/mL water (master)","μg/mL water (master), reported or converted","μm^3/mL water (master)","μm^2/mL water (master)","μm^2/ug/mL water (master)","particles/kg sediment dry weight (master)","particles/kg sediment dry weight (master), reported or converted","mg/kg sediment dry weight (master)","mg/kg sediment dry weight (master), reported or converted","μm^3/kg sediment dry weight (master)","μm^2/kg sediment dry weight (master)","μm^2/ug/kg sediment dry weight (master)","Nominal Dose Alternative Category","Nominal Dose Alternative Type","Nominal Dose Alternative Type Units","Measured Dose Alternative Category","Measured Dose Alternative Type","Measured Dose Alternative Type Units","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Cell or Tissue","Effect Metric","AF Time","AF NOEC","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Particle Width (μm)","Size Category","Particle Surface Area (μm^2)","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Uptake Validation Method","Tissue Distribution","Organisms Fed?","Test Medium Score","Administration Route Score","Test Species Score","Sample Size Score","Control Group Score","Exposure Duration Score","Particle Size Score","Particle Shape Score","Polymer Type Score","Source of Microplastics Score","Data Reporting Score","Chemical Purity Score","Laboratory Preparation Score","Background Contamination Score","Exposure Verification Score","Exposure Homogeneity Score","Exposure Assessment Score","Replication Score","Number of Treatments Score","Endpoints Score","Food Availability Score","Effect Thresholds Score","Dose Response Score","Concentration Range Score","Aging and Biofouling Score","Microplastic Diversity Score","Exposure Time Score"
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9057539820.4377,"converted",10,"reported",9174311926.605505,47093202358.302765,4265485556322579e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polypropylene","Fragment",1.09,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.1040525571232604e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,506508753.47805214,"converted",10,"reported",68965517241.3793,127480083421.84264,645697781472756e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyamide","Fiber",0.145,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,15,"1µm < 100µm",251.68387031117035,136.15858910199012,1.9742995419788568e-8,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9774968717.106033,"converted",10,"reported",9900990099.009901,50823357000.54456,4967967247786351e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene","Fragment",1.01,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.0230211767839385e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene vinyl acetate","Fragment",NA,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"High Density Polyethylene","Fragment",0.953,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,10559057116.873896,"converted",10,"reported",10695187165.7754,54900096866.8984,5796932585394898e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Low Density Polyethylene","Fragment",0.935,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,9.470542577158244e-10,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9057539820.4377,"converted",10,"reported",9174311926.605505,47093202358.302765,4265485556322579e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polypropylene","Fragment",1.09,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.1040525571232604e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",3,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,506508753.47805214,"converted",10,"reported",68965517241.3793,127480083421.84264,645697781472756e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyamide","Fiber",0.145,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,15,"1µm < 100µm",251.68387031117035,136.15858910199012,1.9742995419788568e-8,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9774968717.106033,"converted",10,"reported",9900990099.009901,50823357000.54456,4967967247786351e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene","Fragment",1.01,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.0230211767839385e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene vinyl acetate","Fragment",NA,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"High Density Polyethylene","Fragment",0.953,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,10559057116.873896,"converted",10,"reported",10695187165.7754,54900096866.8984,5796932585394898e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Low Density Polyethylene","Fragment",0.935,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,9.470542577158244e-10,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9057539820.4377,"converted",10,"reported",9174311926.605505,47093202358.302765,4265485556322579e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polypropylene","Fragment",1.09,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.1040525571232604e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",7,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,506508753.47805214,"converted",10,"reported",68965517241.3793,127480083421.84264,645697781472756e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyamide","Fiber",0.145,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,15,"1µm < 100µm",251.68387031117035,136.15858910199012,1.9742995419788568e-8,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9774968717.106033,"converted",10,"reported",9900990099.009901,50823357000.54456,4967967247786351e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene","Fragment",1.01,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.0230211767839385e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyethylene vinyl acetate","Fragment",NA,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"High Density Polyethylene","Fragment",0.953,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,10559057116.873896,"converted",10,"reported",10695187165.7754,54900096866.8984,5796932585394898e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Low Density Polyethylene","Fragment",0.935,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,9.470542577158244e-10,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9057539820.4377,"converted",10,"reported",9174311926.605505,47093202358.302765,4265485556322579e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polypropylene","Fragment",1.09,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.1040525571232604e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",14,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,506508753.47805214,"converted",10,"reported",68965517241.3793,127480083421.84264,645697781472756e7,NA,NA,NA,NA,NA,NA,"Yes","decrease","Behavioral, Sensory, Neurological","Nervous System","AcHE Activity","Subcell","whole.body",NA,10,NA,"Polyamide","Fiber",0.145,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,15,"1µm < 100µm",251.68387031117035,136.15858910199012,1.9742995419788568e-8,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,9774968717.106033,"converted",10,"reported",9900990099.009901,50823357000.54456,4967967247786351e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","whole.body",NA,10,NA,"Polyethylene","Fragment",1.01,"estimated",NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,1.0230211767839385e-9,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","whole.body",NA,10,NA,"Polyethylene vinyl acetate","Fragment",NA,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"reported",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","whole.body",NA,10,NA,"High Density Polyethylene","Fragment",0.953,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,NA,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
"ToMEx 2.0"," 10.1016/j.jhazmat.2020.124287 ","Missawi",2021,"Red Criteria Passed","Red Criteria Failed","Hediste diversicolor","Annelida","Marine","Not Reported","In Vivo","Not Reported",NA,NA,"Particle Only","sediment","Yes","Yes","No","seawater","Not Reported","Not Reported",NA,"15",19,"18","20",1,NA,"Acute",2,"5","5",0,"Not Reported",0,NA,NA,NA,NA,NA,NA,NA,NA,10559057116.873896,"converted",10,"reported",10695187165.7754,54900096866.8984,5796932585394898e7,NA,NA,NA,NA,NA,NA,"No","Not Reported","Metabolism","Detoxification","Glutathione S-Transferase Activity","Subcell","whole.body",NA,10,NA,"Low Density Polyethylene","Fragment",0.935,NA,NA,"-63.9","ultrapure water",NA,1.7249999999999999,1.29375,"1µm < 100µm",5.199337048680732,1.0128922542415233,9.470542577158244e-10,"Yes","Yes","Yes","Yes","Environmental","No","No","rinse","none","No","No","settling","Yes","kohdigestion RM","whole body","No",2,2,2,2,2,2,1,2,2,1,1,0,2,0,0,1,2,2,0,1,1,0,0,1,2,2,1
